area_ratio,color_mean_overall,solidity,circularity,extent,aspect_ratio,eccentricity,num_convexity_defects,max_defect_depth_norm,dist_from_center_norm,grad_mean,idx
0.046177455357142856,0.7723718881607056,0.9862139392392136,0.8068876424762751,0.7080278592375366,1.4090909090909092,0.8176545577855779,21,0.002293559244222549,0.27944876277960723,0.2894812226295471,49
0.04223134566326531,0.25622302293777466,0.9836609650242533,0.8934403073427861,0.7706,1.0,0.1110903652865533,18,0.003711620067263372,0.3791547397512337,0.3386569917201996,50
0.02018893494897959,0.7596692442893982,0.9299943084803642,0.5246947309655364,0.48172169811320753,1.65625,0.9416310348962748,13,0.00865633650238833,0.24860364186869105,0.4595327377319336,51
0.03001434948979592,0.6958500742912292,0.9032567049808429,0.6366247992519227,0.6713336497389654,1.1395348837209303,0.6167498909556207,16,0.02943401030085604,0.34897337387871696,0.47041091322898865,52
0.017020089285714284,0.8453847765922546,0.9709697344039531,0.8201656805272345,0.7325256290773532,1.2758620689655173,0.6514186969124832,16,0.003995232231871536,0.17730090451657884,0.3710741102695465,53
0.030412946428571428,0.7504408955574036,0.956029603831084,0.6544902033219293,0.6654545454545454,1.8333333333333333,0.8900023169509274,18,0.004328168251194165,0.15298082531710247,0.2889367938041687,54
0.029316804846938774,0.5734468698501587,0.9825473449684367,0.8850899329986442,0.7517045454545455,1.1,0.48059148025703274,22,0.001997616115935768,0.36995049145871384,0.6850199699401855,55
0.012675382653061224,0.8574670553207397,0.9733905579399141,0.7458426880653285,0.5955882352941176,1.2142857142857142,0.868699220497285,14,0.002293559244222549,0.029760113898862774,0.39928099513053894,56
0.01793686224489796,0.9013513922691345,0.8201084277969443,0.42126603799608203,0.5484508899143046,1.1081081081081081,0.551374313698849,14,0.04092646844932602,0.12638668358101407,0.3863781690597534,57
0.02307876275510204,0.7548768520355225,0.9774164408310749,0.7624655201401643,0.6189931350114416,1.2105263157894737,0.853638326061333,17,0.0025648404451520976,0.2264242279565879,0.6414980292320251,58
